DEV_1, 332874,	 0.012,	 -0.002,	 1.004
DEV_1, 332884,	 0.006,	 0.001,	 1.057
DEV_1, 332894,	 0.024,	 0.014,	 1.014
DEV_1, 332904,	 0.006,	 0.007,	 0.959
DEV_1, 332914,	 -0.002,	 -0.002,	 0.974
DEV_1, 332924,	 0.001,	 -0.009,	 0.991
DEV_1, 332934,	 0.020,	 -0.008,	 0.968
DEV_1, 332944,	 0.035,	 0.077,	 0.982
DEV_1, 332954,	 0.028,	 0.135,	 1.086
DEV_1, 332964,	 0.054,	 0.186,	 1.044
DEV_1, 332974,	 0.125,	 0.226,	 0.937
DEV_1, 332984,	 0.088,	 0.169,	 1.006
DEV_1, 332994,	 0.103,	 0.151,	 0.852
DEV_1, 333004,	 0.089,	 0.110,	 0.943
DEV_1, 333014,	 0.037,	 0.038,	 0.908
DEV_1, 333024,	 0.004,	 0.020,	 0.956
DEV_1, 333034,	 -0.043,	 -0.069,	 1.073
DEV_1, 333044,	 -0.028,	 -0.053,	 1.086
DEV_1, 333054,	 0.000,	 -0.038,	 1.072
DEV_1, 333064,	 0.014,	 -0.073,	 1.069
DEV_1, 333074,	 0.016,	 -0.049,	 0.965
DEV_1, 333084,	 0.039,	 -0.082,	 0.991
DEV_1, 333094,	 -0.001,	 -0.025,	 1.036
DEV_1, 333104,	 -0.030,	 -0.034,	 1.019
DEV_1, 333114,	 -0.016,	 -0.021,	 1.018
DEV_1, 333124,	 0.000,	 -0.015,	 0.905
DEV_1, 333134,	 0.024,	 0.028,	 0.964
DEV_1, 333144,	 0.043,	 0.019,	 1.011
DEV_1, 333154,	 0.042,	 0.025,	 0.950
DEV_1, 333164,	 0.050,	 0.035,	 1.061
DEV_1, 333174,	 0.042,	 0.010,	 0.952
DEV_1, 333184,	 0.031,	 0.043,	 1.085
DEV_1, 333194,	 0.008,	 0.019,	 0.982
DEV_1, 333204,	 0.010,	 0.029,	 1.112
DEV_1, 333214,	 0.009,	 0.017,	 0.955
DEV_1, 333224,	 0.026,	 0.022,	 0.994
DEV_1, 333234,	 0.038,	 -0.006,	 0.955
DEV_1, 333244,	 0.034,	 0.008,	 0.913
DEV_1, 333254,	 0.040,	 -0.011,	 0.969
DEV_1, 333264,	 0.035,	 -0.020,	 0.898
DEV_1, 333274,	 -0.012,	 0.005,	 1.059
DEV_1, 333284,	 0.010,	 -0.028,	 0.938
DEV_1, 333294,	 0.004,	 0.001,	 1.093
DEV_1, 333304,	 0.021,	 -0.038,	 1.040
DEV_1, 333314,	 0.049,	 0.028,	 0.973
DEV_1, 333324,	 0.045,	 0.012,	 1.052
DEV_1, 333334,	 0.036,	 0.026,	 0.967
DEV_1, 333344,	 0.032,	 0.027,	 1.059
DEV_1, 333354,	 0.010,	 0.003,	 0.934
DEV_1, 333364,	 -0.001,	 0.016,	 1.067
DEV_1, 333374,	 0.007,	 -0.018,	 0.929
DEV_1, 333384,	 0.009,	 -0.026,	 1.062
DEV_1, 333394,	 0.007,	 -0.044,	 0.976
DEV_1, 333404,	 0.023,	 -0.027,	 1.012
DEV_1, 333414,	 0.005,	 -0.004,	 1.001
DEV_1, 333424,	 0.018,	 0.002,	 0.954
DEV_1, 333434,	 0.033,	 0.031,	 0.996
DEV_1, 333444,	 0.014,	 0.010,	 0.977
DEV_1, 333454,	 0.032,	 0.033,	 1.038
DEV_1, 333464,	 0.025,	 0.011,	 0.939
DEV_1, 333474,	 0.030,	 0.017,	 1.077
DEV_1, 333484,	 0.007,	 -0.007,	 0.980
DEV_1, 333494,	 -0.008,	 0.003,	 1.051
DEV_1, 333504,	 0.007,	 -0.005,	 1.037
DEV_1, 333514,	 0.046,	 -0.006,	 0.973
DEV_1, 333524,	 0.048,	 0.007,	 1.023
DEV_1, 333534,	 0.048,	 0.018,	 0.941
DEV_1, 333544,	 0.042,	 0.038,	 1.018
DEV_1, 333554,	 0.015,	 0.009,	 1.004
DEV_1, 333564,	 0.010,	 0.007,	 1.010
DEV_1, 333574,	 0.006,	 -0.032,	 0.970
DEV_1, 333584,	 0.001,	 -0.024,	 1.063
DEV_1, 333594,	 -0.009,	 -0.036,	 0.986
DEV_1, 333604,	 0.025,	 -0.026,	 0.986
DEV_1, 333614,	 0.025,	 -0.013,	 1.012
DEV_1, 333624,	 0.050,	 -0.002,	 0.931
DEV_1, 333634,	 0.019,	 0.030,	 0.994
DEV_1, 333644,	 0.028,	 -0.002,	 0.943
DEV_1, 333654,	 0.009,	 0.027,	 1.045
DEV_1, 333664,	 0.020,	 0.002,	 0.999
DEV_1, 333674,	 0.003,	 -0.004,	 1.066
DEV_1, 333684,	 0.013,	 0.002,	 0.999
DEV_1, 333694,	 0.008,	 -0.006,	 1.074
DEV_1, 333704,	 0.004,	 -0.003,	 1.024
DEV_1, 333714,	 0.034,	 0.004,	 0.936
DEV_1, 333724,	 0.016,	 0.014,	 1.023
DEV_1, 333734,	 0.053,	 0.022,	 0.947
DEV_1, 333744,	 0.039,	 0.023,	 0.998
DEV_1, 333754,	 0.041,	 0.038,	 0.906
DEV_1, 333764,	 0.017,	 0.025,	 1.005
DEV_1, 333774,	 0.038,	 0.014,	 0.985
DEV_1, 333784,	 0.001,	 0.009,	 1.026
DEV_1, 333794,	 -0.002,	 -0.025,	 1.008
DEV_1, 333804,	 0.009,	 -0.020,	 1.031
DEV_1, 333814,	 -0.002,	 -0.037,	 1.040
DEV_1, 333824,	 0.032,	 -0.036,	 0.932
DEV_1, 333834,	 0.026,	 -0.008,	 1.002
DEV_1, 333844,	 0.016,	 -0.016,	 0.947
DEV_1, 333854,	 -0.003,	 0.015,	 0.988
DEV_1, 333864,	 0.003,	 0.009,	 0.996
DEV_1, 333874,	 0.010,	 0.011,	 1.070
DEV_1, 333884,	 0.033,	 -0.002,	 1.016
DEV_1, 333894,	 0.043,	 -0.015,	 1.050
DEV_1, 333904,	 0.039,	 -0.002,	 0.985
DEV_1, 333914,	 0.032,	 0.017,	 0.973
DEV_1, 333924,	 0.018,	 0.030,	 0.984
DEV_1, 333934,	 0.027,	 0.008,	 0.944
DEV_1, 333944,	 0.009,	 0.025,	 1.033
DEV_1, 333954,	 0.020,	 -0.005,	 0.984
DEV_1, 333964,	 0.010,	 0.017,	 0.995
DEV_1, 333974,	 0.027,	 0.000,	 1.030
DEV_1, 333984,	 0.024,	 0.040,	 0.998
DEV_1, 333994,	 -0.005,	 0.012,	 1.052
DEV_1, 334004,	 0.015,	 0.015,	 1.016
DEV_1, 334014,	 0.013,	 -0.027,	 1.047
DEV_1, 334024,	 0.026,	 -0.018,	 0.994
DEV_1, 334034,	 0.029,	 -0.018,	 1.027
DEV_1, 334044,	 0.022,	 -0.019,	 0.947
DEV_1, 334054,	 0.005,	 -0.003,	 0.998
DEV_1, 334064,	 -0.006,	 -0.004,	 0.974
DEV_1, 334074,	 -0.014,	 -0.019,	 1.025
DEV_1, 334084,	 -0.009,	 -0.010,	 1.020
DEV_1, 334094,	 0.011,	 -0.022,	 1.005
DEV_1, 334104,	 0.038,	 0.002,	 0.978
DEV_1, 334114,	 0.052,	 -0.008,	 0.966
DEV_1, 334124,	 0.034,	 0.017,	 1.000
DEV_1, 334134,	 0.025,	 -0.005,	 0.949
DEV_1, 334144,	 0.018,	 0.011,	 1.051
DEV_1, 334154,	 0.018,	 0.004,	 1.008
DEV_1, 334164,	 -0.010,	 -0.002,	 1.032
DEV_1, 334174,	 0.005,	 -0.000,	 0.998
DEV_1, 334184,	 0.034,	 0.018,	 0.993
DEV_1, 334194,	 0.006,	 0.008,	 1.040
DEV_1, 334204,	 0.045,	 0.028,	 0.938
DEV_1, 334214,	 0.000,	 0.034,	 1.006
DEV_1, 334224,	 0.007,	 0.010,	 1.010
DEV_1, 334234,	 0.024,	 0.008,	 1.047
DEV_1, 334244,	 0.020,	 -0.020,	 0.949
DEV_1, 334254,	 0.018,	 -0.013,	 1.061
DEV_1, 334264,	 -0.004,	 -0.018,	 0.992
DEV_1, 334274,	 0.013,	 -0.027,	 0.990
DEV_1, 334284,	 0.004,	 -0.011,	 1.007
DEV_1, 334294,	 0.033,	 -0.023,	 0.976
DEV_1, 334304,	 0.019,	 0.008,	 1.016
DEV_1, 334314,	 0.036,	 -0.010,	 0.951
DEV_1, 334324,	 0.039,	 0.017,	 1.002
DEV_1, 334334,	 0.020,	 -0.015,	 1.004
DEV_1, 334344,	 0.029,	 0.013,	 1.038
DEV_1, 334354,	 0.012,	 -0.002,	 0.941
DEV_1, 334364,	 0.007,	 0.001,	 1.065
DEV_1, 334374,	 -0.003,	 0.001,	 1.057
DEV_1, 334384,	 0.003,	 -0.002,	 1.016
DEV_1, 334394,	 0.018,	 0.017,	 1.025
DEV_1, 334404,	 0.064,	 0.010,	 0.948
DEV_1, 334414,	 0.069,	 0.057,	 0.933
DEV_1, 334424,	 0.039,	 0.035,	 0.909
DEV_1, 334434,	 0.009,	 0.032,	 1.012
DEV_1, 334444,	 0.024,	 0.004,	 1.026
DEV_1, 334454,	 0.007,	 -0.020,	 1.035
DEV_1, 334464,	 0.038,	 -0.032,	 0.988
DEV_1, 334474,	 0.019,	 -0.036,	 1.037
DEV_1, 334484,	 0.000,	 -0.026,	 1.037
DEV_1, 334494,	 0.020,	 -0.024,	 0.927
DEV_1, 334504,	 0.001,	 0.008,	 0.991
DEV_1, 334514,	 0.025,	 -0.011,	 0.962
DEV_1, 334524,	 0.018,	 0.019,	 0.976
DEV_1, 334534,	 0.039,	 -0.006,	 0.954
DEV_1, 334544,	 0.017,	 0.007,	 1.053
DEV_1, 334554,	 0.016,	 0.010,	 1.020
DEV_1, 334564,	 0.007,	 -0.011,	 1.042
DEV_1, 334574,	 0.010,	 0.012,	 1.003
DEV_1, 334584,	 0.020,	 0.004,	 1.008
DEV_1, 334594,	 0.015,	 0.005,	 1.040
DEV_1, 334604,	 0.053,	 -0.007,	 0.934
DEV_1, 334614,	 0.043,	 0.009,	 0.996
DEV_1, 334624,	 0.036,	 0.014,	 0.975
DEV_1, 334634,	 0.004,	 0.027,	 1.021
DEV_1, 334644,	 0.042,	 0.044,	 0.914
DEV_1, 334654,	 0.013,	 0.025,	 0.999
DEV_1, 334664,	 0.020,	 0.012,	 1.002
DEV_1, 334674,	 0.020,	 -0.005,	 1.010
DEV_1, 334684,	 0.016,	 -0.029,	 1.037
DEV_1, 334694,	 0.027,	 -0.028,	 0.966
DEV_1, 334704,	 0.026,	 -0.032,	 1.056
DEV_1, 334714,	 0.021,	 -0.022,	 0.892
DEV_1, 334724,	 -0.004,	 -0.023,	 1.021
DEV_1, 334734,	 -0.013,	 -0.036,	 1.006
DEV_1, 334744,	 -0.010,	 -0.019,	 1.031
DEV_1, 334754,	 -0.003,	 -0.004,	 1.051
DEV_1, 334764,	 0.022,	 0.001,	 1.040
DEV_1, 334774,	 0.037,	 0.036,	 0.967
DEV_1, 334784,	 0.033,	 0.036,	 0.960
DEV_1, 334794,	 0.025,	 0.046,	 1.003
DEV_1, 334804,	 0.029,	 0.019,	 0.970
DEV_1, 334814,	 0.043,	 0.021,	 1.016
DEV_1, 334824,	 0.035,	 -0.004,	 0.976
DEV_1, 334834,	 -0.004,	 -0.017,	 1.046
DEV_1, 334844,	 -0.008,	 -0.009,	 1.078
DEV_1, 334854,	 0.017,	 -0.009,	 0.966
DEV_1, 334864,	 0.013,	 -0.014,	 1.030
DEV_1, 334874,	 0.021,	 0.010,	 0.976
DEV_1, 334884,	 0.009,	 0.012,	 1.038
DEV_1, 334894,	 0.031,	 -0.014,	 1.027
DEV_1, 334904,	 0.029,	 0.001,	 1.039
DEV_1, 334914,	 0.032,	 -0.014,	 0.941
DEV_1, 334924,	 0.018,	 0.002,	 1.020
DEV_1, 334934,	 0.023,	 0.013,	 0.932
DEV_1, 334944,	 -0.013,	 -0.028,	 1.032
DEV_1, 334954,	 0.014,	 -0.015,	 1.034
DEV_1, 334964,	 0.025,	 -0.026,	 0.987
DEV_1, 334974,	 0.014,	 -0.012,	 1.021
DEV_1, 334984,	 0.051,	 -0.009,	 0.977
DEV_1, 334994,	 0.030,	 0.020,	 0.974
DEV_1, 335004,	 0.030,	 -0.003,	 0.963
DEV_1, 335014,	 0.013,	 0.018,	 1.029
DEV_1, 335024,	 0.014,	 0.015,	 0.983
DEV_1, 335034,	 -0.011,	 -0.010,	 1.075
DEV_1, 335044,	 0.022,	 0.002,	 1.045
DEV_1, 335054,	 0.028,	 0.008,	 1.013
DEV_1, 335064,	 0.018,	 0.002,	 1.004
DEV_1, 335074,	 0.034,	 0.009,	 0.971
DEV_1, 335084,	 0.017,	 0.032,	 1.006
DEV_1, 335094,	 0.029,	 0.014,	 0.941
DEV_1, 335104,	 0.027,	 0.028,	 0.987
DEV_1, 335114,	 0.033,	 0.003,	 0.998
DEV_1, 335124,	 0.023,	 -0.000,	 1.047
DEV_1, 335134,	 0.036,	 -0.021,	 0.975
DEV_1, 335144,	 0.015,	 -0.022,	 1.006
DEV_1, 335154,	 0.001,	 -0.027,	 1.048
DEV_1, 335164,	 0.012,	 -0.033,	 0.975
DEV_1, 335174,	 -0.024,	 -0.020,	 1.030
DEV_1, 335184,	 -0.003,	 -0.032,	 0.959
DEV_1, 335194,	 0.036,	 0.014,	 0.986
DEV_1, 335204,	 0.047,	 0.012,	 0.944
DEV_1, 335214,	 0.029,	 0.016,	 1.001
DEV_1, 335224,	 0.031,	 0.030,	 0.969
DEV_1, 335234,	 -0.008,	 -0.004,	 1.093
DEV_1, 335244,	 0.020,	 0.005,	 1.004
DEV_1, 335254,	 0.028,	 -0.002,	 1.025
DEV_1, 335264,	 0.014,	 -0.000,	 1.072
DEV_1, 335274,	 0.026,	 0.009,	 1.000
DEV_1, 335284,	 0.018,	 -0.004,	 1.043
DEV_1, 335294,	 0.025,	 0.017,	 1.023
DEV_1, 335304,	 0.023,	 0.015,	 0.992
DEV_1, 335314,	 0.033,	 0.026,	 1.001
