DEV_1, 173102,	 0.014,	 -0.005,	 0.998
DEV_1, 173112,	 0.020,	 0.006,	 1.008
DEV_1, 173122,	 0.018,	 0.014,	 1.001
DEV_1, 173132,	 0.023,	 -0.012,	 0.993
DEV_1, 173142,	 0.017,	 0.014,	 0.948
DEV_1, 173152,	 0.019,	 0.014,	 0.983
DEV_1, 173162,	 0.014,	 -0.010,	 1.016
DEV_1, 173172,	 0.020,	 0.007,	 1.009
DEV_1, 173182,	 0.014,	 0.006,	 0.997
DEV_1, 173192,	 0.033,	 -0.006,	 1.004
DEV_1, 173202,	 0.016,	 0.003,	 1.006
DEV_1, 173212,	 0.020,	 0.001,	 1.006
DEV_1, 173222,	 0.014,	 0.007,	 0.998
DEV_1, 173232,	 0.014,	 0.011,	 1.006
DEV_1, 173242,	 0.032,	 0.005,	 0.997
DEV_1, 173252,	 0.010,	 -0.023,	 1.016
DEV_1, 173262,	 0.021,	 0.043,	 0.901
DEV_1, 173272,	 0.015,	 0.018,	 0.975
DEV_1, 173282,	 0.012,	 -0.008,	 1.069
DEV_1, 173292,	 0.016,	 0.016,	 0.992
DEV_1, 173302,	 -0.003,	 -0.021,	 1.039
DEV_1, 173312,	 0.001,	 0.017,	 1.026
DEV_1, 173322,	 0.036,	 -0.056,	 1.043
DEV_1, 173332,	 0.013,	 -0.006,	 0.997
DEV_1, 173342,	 -0.003,	 0.004,	 1.024
DEV_1, 173352,	 0.027,	 -0.009,	 1.014
DEV_1, 173362,	 0.039,	 -0.008,	 1.032
DEV_1, 173372,	 0.009,	 -0.015,	 1.020
DEV_1, 173382,	 0.022,	 0.000,	 0.948
DEV_1, 173392,	 0.030,	 0.005,	 0.985
DEV_1, 173402,	 0.017,	 -0.019,	 1.006
DEV_1, 173412,	 0.044,	 -0.012,	 1.045
DEV_1, 173422,	 0.010,	 0.021,	 0.975
DEV_1, 173432,	 0.032,	 0.003,	 0.976
DEV_1, 173442,	 0.075,	 0.035,	 0.989
DEV_1, 173452,	 0.026,	 -0.027,	 1.011
DEV_1, 173462,	 0.033,	 -0.034,	 1.005
DEV_1, 173472,	 0.063,	 0.016,	 0.943
DEV_1, 173482,	 0.022,	 -0.008,	 0.948
DEV_1, 173492,	 0.052,	 -0.046,	 1.121
DEV_1, 173502,	 0.050,	 0.036,	 0.951
DEV_1, 173512,	 -0.024,	 0.002,	 0.961
DEV_1, 173522,	 0.056,	 -0.001,	 1.020
DEV_1, 173532,	 0.026,	 0.005,	 1.052
DEV_1, 173542,	 0.007,	 -0.003,	 1.009
DEV_1, 173552,	 0.026,	 -0.042,	 1.026
DEV_1, 173562,	 -0.019,	 0.007,	 0.988
DEV_1, 173572,	 -0.013,	 -0.009,	 1.019
DEV_1, 173582,	 0.019,	 0.035,	 1.010
DEV_1, 173592,	 -0.002,	 0.017,	 1.036
DEV_1, 173602,	 0.010,	 -0.005,	 1.008
DEV_1, 173612,	 0.046,	 -0.009,	 1.033
DEV_1, 173622,	 0.010,	 -0.030,	 1.046
DEV_1, 173632,	 0.010,	 -0.013,	 1.062
DEV_1, 173642,	 -0.003,	 -0.046,	 1.098
DEV_1, 173652,	 0.018,	 0.004,	 0.971
DEV_1, 173662,	 0.018,	 -0.021,	 1.002
DEV_1, 173672,	 0.029,	 -0.004,	 0.999
DEV_1, 173682,	 0.035,	 0.002,	 1.089
DEV_1, 173692,	 -0.022,	 -0.031,	 1.044
DEV_1, 173702,	 0.028,	 0.018,	 0.940
DEV_1, 173712,	 0.047,	 0.021,	 0.971
DEV_1, 173722,	 0.014,	 -0.047,	 1.034
DEV_1, 173732,	 0.048,	 -0.009,	 1.064
DEV_1, 173742,	 -0.009,	 0.009,	 0.935
DEV_1, 173752,	 0.008,	 -0.006,	 0.973
DEV_1, 173762,	 0.080,	 0.019,	 0.977
DEV_1, 173772,	 0.019,	 -0.006,	 0.985
DEV_1, 173782,	 0.025,	 -0.002,	 0.993
DEV_1, 173792,	 0.013,	 -0.007,	 0.989
DEV_1, 173802,	 0.024,	 -0.011,	 0.960
DEV_1, 173812,	 0.054,	 -0.015,	 0.968
DEV_1, 173822,	 0.026,	 -0.021,	 0.995
DEV_1, 173832,	 0.016,	 0.005,	 0.991
DEV_1, 173842,	 0.015,	 0.020,	 0.960
DEV_1, 173852,	 0.020,	 0.024,	 0.980
DEV_1, 173862,	 0.014,	 0.007,	 0.997
DEV_1, 173872,	 0.022,	 -0.007,	 1.003
DEV_1, 173882,	 0.005,	 -0.000,	 0.971
DEV_1, 173892,	 0.005,	 -0.001,	 1.016
DEV_1, 173902,	 0.010,	 0.003,	 0.974
DEV_1, 173912,	 0.025,	 -0.032,	 1.064
DEV_1, 173922,	 0.026,	 -0.001,	 1.016
DEV_1, 173932,	 -0.029,	 -0.025,	 0.958
DEV_1, 173942,	 0.043,	 -0.012,	 1.039
DEV_1, 173952,	 0.010,	 0.028,	 0.993
DEV_1, 173962,	 -0.041,	 -0.036,	 0.995
DEV_1, 173972,	 0.020,	 0.022,	 0.962
DEV_1, 173982,	 0.001,	 0.009,	 0.969
DEV_1, 173992,	 -0.009,	 -0.022,	 1.008
DEV_1, 174002,	 0.061,	 0.006,	 1.068
DEV_1, 174012,	 0.017,	 -0.015,	 1.011
DEV_1, 174022,	 0.014,	 0.009,	 0.954
DEV_1, 174032,	 0.050,	 -0.013,	 0.989
DEV_1, 174042,	 0.051,	 -0.012,	 1.008
DEV_1, 174052,	 0.015,	 -0.017,	 1.017
DEV_1, 174062,	 0.033,	 0.003,	 0.996
DEV_1, 174072,	 0.032,	 0.010,	 0.938
DEV_1, 174082,	 0.040,	 0.015,	 0.981
DEV_1, 174092,	 0.059,	 -0.003,	 0.985
DEV_1, 174102,	 0.003,	 0.010,	 0.961
DEV_1, 174112,	 -0.002,	 0.001,	 0.969
DEV_1, 174122,	 0.034,	 0.012,	 0.982
DEV_1, 174132,	 0.017,	 -0.009,	 1.027
DEV_1, 174142,	 0.017,	 -0.002,	 1.022
DEV_1, 174152,	 0.004,	 -0.014,	 0.998
DEV_1, 174162,	 0.021,	 -0.003,	 1.048
DEV_1, 174172,	 0.020,	 0.016,	 1.032
DEV_1, 174182,	 -0.030,	 -0.025,	 1.017
DEV_1, 174192,	 0.020,	 -0.005,	 0.971
DEV_1, 174202,	 0.055,	 0.008,	 1.018
DEV_1, 174212,	 -0.004,	 -0.045,	 1.041
DEV_1, 174222,	 0.030,	 -0.008,	 1.005
DEV_1, 174232,	 0.052,	 -0.011,	 1.021
DEV_1, 174242,	 0.014,	 -0.004,	 0.980
DEV_1, 174252,	 0.042,	 -0.011,	 1.021
DEV_1, 174262,	 0.043,	 -0.006,	 1.015
DEV_1, 174272,	 -0.008,	 -0.017,	 0.966
DEV_1, 174282,	 0.024,	 -0.008,	 0.992
DEV_1, 174292,	 0.037,	 0.020,	 0.979
DEV_1, 174302,	 0.025,	 -0.004,	 0.999
DEV_1, 174312,	 0.039,	 -0.008,	 0.986
DEV_1, 174322,	 0.018,	 -0.003,	 0.966
DEV_1, 174332,	 0.033,	 -0.018,	 1.018
DEV_1, 174342,	 0.032,	 -0.007,	 1.039
DEV_1, 174352,	 0.032,	 -0.024,	 1.056
DEV_1, 174362,	 0.020,	 0.001,	 0.989
DEV_1, 174372,	 0.024,	 -0.016,	 0.988
DEV_1, 174382,	 0.021,	 -0.009,	 0.996
DEV_1, 174392,	 0.044,	 0.006,	 1.026
DEV_1, 174402,	 -0.012,	 -0.003,	 0.998
DEV_1, 174412,	 -0.001,	 -0.004,	 0.976
DEV_1, 174422,	 0.046,	 0.016,	 1.001
DEV_1, 174432,	 0.005,	 -0.028,	 1.034
DEV_1, 174442,	 0.020,	 -0.030,	 1.033
DEV_1, 174452,	 0.050,	 -0.015,	 1.043
DEV_1, 174462,	 0.008,	 -0.017,	 0.958
DEV_1, 174472,	 0.036,	 -0.024,	 1.026
DEV_1, 174482,	 0.043,	 0.019,	 0.998
DEV_1, 174492,	 0.007,	 -0.005,	 0.963
DEV_1, 174502,	 0.046,	 -0.005,	 1.031
DEV_1, 174512,	 0.059,	 0.002,	 1.045
DEV_1, 174522,	 0.042,	 -0.012,	 1.037
DEV_1, 174532,	 0.033,	 -0.027,	 0.973
DEV_1, 174542,	 0.043,	 -0.024,	 0.998
DEV_1, 174552,	 0.013,	 -0.022,	 1.007
DEV_1, 174562,	 0.018,	 -0.025,	 1.046
DEV_1, 174572,	 0.038,	 -0.005,	 1.038
DEV_1, 174582,	 -0.004,	 0.006,	 0.952
DEV_1, 174592,	 0.026,	 0.003,	 0.977
DEV_1, 174602,	 0.029,	 -0.005,	 1.006
DEV_1, 174612,	 0.008,	 -0.004,	 1.050
DEV_1, 174622,	 -0.020,	 0.003,	 0.992
DEV_1, 174632,	 0.010,	 0.022,	 0.963
DEV_1, 174642,	 0.018,	 0.015,	 0.982
DEV_1, 174652,	 0.013,	 -0.018,	 1.026
DEV_1, 174662,	 -0.013,	 -0.033,	 0.993
DEV_1, 174672,	 0.033,	 0.001,	 1.009
DEV_1, 174682,	 0.025,	 0.011,	 1.003
DEV_1, 174692,	 -0.020,	 -0.033,	 0.998
DEV_1, 174702,	 0.038,	 0.014,	 0.985
DEV_1, 174712,	 0.019,	 -0.005,	 0.980
DEV_1, 174722,	 0.013,	 -0.020,	 1.002
DEV_1, 174732,	 0.066,	 0.008,	 1.013
DEV_1, 174742,	 0.013,	 -0.012,	 1.002
DEV_1, 174752,	 0.019,	 0.007,	 0.958
DEV_1, 174762,	 0.053,	 0.016,	 0.923
DEV_1, 174772,	 0.041,	 -0.001,	 1.005
DEV_1, 174782,	 0.022,	 -0.003,	 1.016
DEV_1, 174792,	 -0.000,	 0.020,	 0.960
DEV_1, 174802,	 0.013,	 0.013,	 0.939
DEV_1, 174812,	 0.028,	 0.011,	 0.955
DEV_1, 174822,	 0.018,	 -0.016,	 1.012
DEV_1, 174832,	 0.009,	 -0.006,	 0.994
DEV_1, 174842,	 0.008,	 -0.015,	 1.042
DEV_1, 174852,	 0.020,	 0.005,	 0.997
DEV_1, 174862,	 0.036,	 0.003,	 1.028
DEV_1, 174872,	 0.014,	 -0.002,	 1.033
DEV_1, 174882,	 -0.005,	 -0.026,	 1.008
DEV_1, 174892,	 0.014,	 -0.006,	 1.010
DEV_1, 174902,	 0.029,	 0.016,	 1.008
DEV_1, 174912,	 -0.024,	 -0.041,	 1.036
DEV_1, 174922,	 0.024,	 0.015,	 0.975
DEV_1, 174932,	 0.052,	 -0.001,	 0.983
DEV_1, 174942,	 -0.002,	 -0.022,	 1.033
DEV_1, 174952,	 0.061,	 0.015,	 1.013
DEV_1, 174962,	 0.023,	 -0.022,	 1.057
DEV_1, 174972,	 0.020,	 0.005,	 0.972
DEV_1, 174982,	 0.059,	 0.016,	 0.970
DEV_1, 174992,	 0.031,	 -0.015,	 1.012
DEV_1, 175002,	 0.000,	 -0.016,	 0.961
DEV_1, 175012,	 0.000,	 0.012,	 0.960
DEV_1, 175022,	 0.034,	 0.010,	 0.963
DEV_1, 175032,	 0.016,	 0.004,	 0.979
DEV_1, 175042,	 0.023,	 -0.014,	 0.994
DEV_1, 175052,	 -0.012,	 0.009,	 0.963
DEV_1, 175062,	 0.013,	 -0.007,	 0.983
DEV_1, 175072,	 0.037,	 0.009,	 1.065
DEV_1, 175082,	 0.014,	 -0.011,	 1.063
DEV_1, 175092,	 0.005,	 -0.035,	 1.033
DEV_1, 175101,	 0.019,	 -0.042,	 1.031
DEV_1, 175111,	 0.040,	 -0.024,	 1.045
DEV_1, 175121,	 0.032,	 0.001,	 1.032
DEV_1, 175131,	 0.002,	 -0.015,	 1.032
DEV_1, 175141,	 0.013,	 0.009,	 0.965
DEV_1, 175151,	 0.059,	 0.016,	 0.967
DEV_1, 175161,	 0.023,	 -0.033,	 1.029
DEV_1, 175171,	 0.012,	 -0.005,	 0.975
DEV_1, 175181,	 0.052,	 -0.008,	 1.016
DEV_1, 175191,	 0.015,	 -0.015,	 0.984
DEV_1, 175201,	 0.043,	 -0.009,	 1.009
DEV_1, 175211,	 0.042,	 0.008,	 1.004
DEV_1, 175221,	 -0.004,	 -0.021,	 0.951
DEV_1, 175231,	 0.044,	 -0.000,	 1.014
DEV_1, 175241,	 0.036,	 0.026,	 1.015
DEV_1, 175251,	 0.034,	 -0.015,	 1.063
DEV_1, 175261,	 0.010,	 -0.004,	 1.005
DEV_1, 175271,	 0.040,	 -0.023,	 1.000
DEV_1, 175281,	 0.022,	 -0.022,	 1.044
DEV_1, 175291,	 0.010,	 0.005,	 1.043
DEV_1, 175301,	 0.020,	 -0.019,	 1.038
DEV_1, 175311,	 0.002,	 0.008,	 0.969
DEV_1, 175321,	 0.032,	 -0.015,	 0.999
DEV_1, 175331,	 0.018,	 -0.005,	 1.023
DEV_1, 175341,	 0.016,	 0.010,	 1.064
DEV_1, 175351,	 -0.036,	 -0.018,	 1.024
DEV_1, 175361,	 0.014,	 0.017,	 0.941
DEV_1, 175371,	 0.049,	 0.014,	 0.966
DEV_1, 175381,	 -0.003,	 -0.024,	 1.013
DEV_1, 175391,	 0.011,	 -0.020,	 1.028
DEV_1, 175401,	 0.018,	 -0.016,	 1.021
DEV_1, 175411,	 0.010,	 -0.002,	 0.965
DEV_1, 175421,	 0.048,	 -0.008,	 1.026
DEV_1, 175431,	 0.022,	 -0.008,	 1.028
DEV_1, 175441,	 -0.014,	 -0.008,	 0.919
DEV_1, 175451,	 0.042,	 0.023,	 0.941
DEV_1, 175461,	 0.052,	 0.009,	 1.020
DEV_1, 175471,	 0.013,	 -0.023,	 1.013
DEV_1, 175481,	 0.027,	 0.013,	 0.948
DEV_1, 175491,	 0.053,	 -0.012,	 0.984
DEV_1, 175501,	 0.044,	 -0.001,	 1.013
DEV_1, 175511,	 0.005,	 -0.004,	 1.039
DEV_1, 175521,	 0.027,	 -0.004,	 1.044
DEV_1, 175531,	 0.012,	 -0.017,	 0.981
DEV_1, 175541,	 0.050,	 0.010,	 0.992
DEV_1, 175551,	 0.044,	 -0.024,	 1.017
DEV_1, 175561,	 -0.007,	 0.004,	 0.984
DEV_1, 175571,	 -0.001,	 0.014,	 0.984
DEV_1, 175581,	 0.010,	 0.019,	 0.963
DEV_1, 175591,	 0.042,	 0.002,	 0.973
DEV_1, 175601,	 0.001,	 -0.011,	 1.018
DEV_1, 175611,	 -0.001,	 -0.006,	 0.996
DEV_1, 175621,	 -0.007,	 0.009,	 1.013
DEV_1, 175631,	 0.023,	 0.029,	 0.946
DEV_1, 175641,	 0.035,	 0.020,	 1.019
DEV_1, 175651,	 0.022,	 -0.011,	 1.029
DEV_1, 175661,	 -0.009,	 -0.027,	 0.951
DEV_1, 175671,	 0.044,	 0.016,	 0.971
DEV_1, 175681,	 0.032,	 -0.009,	 1.026
DEV_1, 175691,	 -0.021,	 -0.027,	 0.966
DEV_1, 175701,	 0.033,	 0.023,	 0.953
DEV_1, 175711,	 0.042,	 -0.018,	 0.971
DEV_1, 175721,	 0.030,	 -0.003,	 0.998
DEV_1, 175731,	 0.039,	 0.017,	 1.035
DEV_1, 175741,	 0.031,	 0.002,	 1.023
DEV_1, 175751,	 0.018,	 0.003,	 0.992
DEV_1, 175761,	 0.060,	 -0.015,	 0.996
DEV_1, 175771,	 0.036,	 -0.033,	 1.006
DEV_1, 175781,	 0.010,	 0.001,	 0.994
DEV_1, 175791,	 0.011,	 -0.014,	 0.975
DEV_1, 175801,	 0.006,	 -0.002,	 0.961
DEV_1, 175811,	 0.006,	 -0.002,	 0.979
DEV_1, 175821,	 0.014,	 -0.009,	 1.025
DEV_1, 175831,	 0.021,	 0.034,	 1.015
DEV_1, 175841,	 -0.012,	 0.001,	 1.014
DEV_1, 175851,	 0.003,	 0.012,	 0.952
DEV_1, 175861,	 0.031,	 0.003,	 1.014
DEV_1, 175871,	 0.007,	 -0.012,	 1.012
DEV_1, 175881,	 -0.019,	 -0.050,	 1.005
DEV_1, 175891,	 0.040,	 -0.005,	 1.005
DEV_1, 175901,	 0.000,	 -0.011,	 0.989
DEV_1, 175911,	 0.004,	 -0.019,	 1.008
DEV_1, 175921,	 0.020,	 0.016,	 1.004
DEV_1, 175931,	 -0.001,	 -0.019,	 0.993
DEV_1, 175941,	 0.024,	 0.007,	 0.969
DEV_1, 175951,	 0.060,	 0.029,	 1.016
DEV_1, 175961,	 0.018,	 -0.030,	 1.009
DEV_1, 175971,	 0.023,	 0.011,	 0.943
DEV_1, 175981,	 0.048,	 -0.011,	 0.972
DEV_1, 175991,	 0.057,	 -0.006,	 1.005
DEV_1, 176001,	 0.012,	 0.000,	 1.021
DEV_1, 176011,	 0.039,	 0.005,	 1.004
DEV_1, 176021,	 0.019,	 -0.013,	 0.962
DEV_1, 176031,	 0.063,	 0.011,	 0.978
DEV_1, 176041,	 0.049,	 -0.019,	 1.001
DEV_1, 176051,	 0.001,	 -0.005,	 0.968
DEV_1, 176061,	 0.000,	 0.016,	 0.948
DEV_1, 176071,	 0.024,	 0.011,	 0.970
DEV_1, 176081,	 0.043,	 -0.000,	 0.978
DEV_1, 176091,	 0.006,	 -0.002,	 1.000
DEV_1, 176101,	 0.003,	 -0.004,	 0.989
DEV_1, 176111,	 -0.005,	 0.015,	 1.011
DEV_1, 176121,	 0.015,	 0.035,	 0.954
DEV_1, 176131,	 0.027,	 0.015,	 1.031
DEV_1, 176141,	 0.008,	 -0.007,	 1.027
DEV_1, 176151,	 -0.027,	 -0.038,	 0.962
DEV_1, 176161,	 0.042,	 0.010,	 0.996
DEV_1, 176171,	 0.020,	 -0.007,	 1.019
DEV_1, 176181,	 -0.036,	 -0.028,	 0.979
DEV_1, 176191,	 0.027,	 0.022,	 0.975
DEV_1, 176201,	 0.030,	 -0.019,	 0.997
DEV_1, 176211,	 0.023,	 -0.003,	 1.011
DEV_1, 176221,	 0.034,	 0.019,	 1.036
DEV_1, 176231,	 0.030,	 -0.011,	 1.036
DEV_1, 176241,	 0.014,	 -0.009,	 0.967
DEV_1, 176251,	 0.050,	 -0.007,	 0.966
DEV_1, 176261,	 0.037,	 -0.030,	 1.014
DEV_1, 176271,	 0.019,	 0.007,	 1.010
DEV_1, 176281,	 0.011,	 0.002,	 0.977
DEV_1, 176291,	 0.020,	 0.011,	 0.943
DEV_1, 176301,	 0.034,	 0.001,	 0.951
DEV_1, 176311,	 0.026,	 -0.003,	 1.008
DEV_1, 176321,	 0.024,	 0.025,	 0.998
DEV_1, 176331,	 -0.004,	 0.012,	 1.004
DEV_1, 176341,	 0.008,	 0.004,	 0.967
DEV_1, 176351,	 0.043,	 0.004,	 0.985
DEV_1, 176361,	 0.013,	 -0.015,	 1.026
DEV_1, 176371,	 -0.028,	 -0.044,	 0.985
DEV_1, 176381,	 0.044,	 0.002,	 1.005
DEV_1, 176391,	 -0.006,	 0.003,	 1.011
DEV_1, 176401,	 -0.027,	 -0.020,	 1.006
DEV_1, 176411,	 0.024,	 0.036,	 0.968
DEV_1, 176421,	 0.004,	 -0.016,	 1.002
DEV_1, 176431,	 0.013,	 0.002,	 0.988
DEV_1, 176441,	 0.048,	 0.032,	 1.011
DEV_1, 176451,	 0.006,	 -0.024,	 1.019
DEV_1, 176461,	 0.011,	 0.011,	 0.940
DEV_1, 176471,	 0.052,	 -0.003,	 0.954
DEV_1, 176481,	 0.047,	 -0.007,	 1.006
DEV_1, 176491,	 0.007,	 -0.006,	 1.000
DEV_1, 176501,	 0.029,	 0.010,	 0.985
DEV_1, 176511,	 0.024,	 -0.013,	 0.954
DEV_1, 176521,	 0.041,	 0.025,	 0.924
DEV_1, 176531,	 0.055,	 -0.003,	 0.971
DEV_1, 176541,	 0.002,	 -0.010,	 0.977
DEV_1, 176551,	 -0.007,	 0.006,	 0.970
DEV_1, 176561,	 0.040,	 0.019,	 0.954
DEV_1, 176571,	 0.042,	 0.010,	 0.967
DEV_1, 176581,	 0.016,	 -0.002,	 1.001
DEV_1, 176591,	 -0.001,	 -0.021,	 0.991
DEV_1, 176601,	 0.012,	 0.011,	 1.013
DEV_1, 176611,	 0.022,	 0.027,	 0.988
DEV_1, 176621,	 0.008,	 -0.000,	 1.037
DEV_1, 176631,	 0.024,	 0.006,	 1.000
DEV_1, 176641,	 0.013,	 -0.021,	 0.983
DEV_1, 176651,	 0.016,	 -0.015,	 1.015
DEV_1, 176661,	 0.034,	 0.009,	 1.040
DEV_1, 176671,	 -0.035,	 -0.049,	 1.038
DEV_1, 176681,	 0.003,	 0.003,	 0.979
DEV_1, 176691,	 0.068,	 0.010,	 1.003
DEV_1, 176701,	 -0.001,	 -0.022,	 1.043
DEV_1, 176711,	 -0.001,	 0.005,	 0.987
DEV_1, 176721,	 -0.007,	 0.011,	 0.988
DEV_1, 176731,	 0.031,	 0.012,	 0.957
DEV_1, 176741,	 0.041,	 0.015,	 0.940
DEV_1, 176751,	 0.028,	 -0.014,	 0.989
DEV_1, 176761,	 -0.003,	 -0.014,	 0.966
DEV_1, 176771,	 0.017,	 -0.012,	 0.977
DEV_1, 176781,	 0.028,	 -0.006,	 1.018
DEV_1, 176791,	 0.016,	 -0.017,	 1.019
DEV_1, 176801,	 0.024,	 -0.006,	 1.004
DEV_1, 176811,	 -0.001,	 -0.023,	 1.003
DEV_1, 176821,	 0.050,	 0.011,	 1.017
DEV_1, 176831,	 0.045,	 0.025,	 1.020
DEV_1, 176841,	 -0.004,	 -0.016,	 1.023
DEV_1, 176851,	 0.019,	 0.003,	 0.968
DEV_1, 176861,	 0.028,	 -0.008,	 0.994
DEV_1, 176871,	 0.002,	 -0.042,	 1.042
DEV_1, 176881,	 0.032,	 0.015,	 1.005
DEV_1, 176891,	 -0.003,	 -0.038,	 1.047
DEV_1, 176901,	 0.010,	 -0.009,	 0.959
DEV_1, 176911,	 0.074,	 0.020,	 1.035
DEV_1, 176921,	 0.008,	 -0.011,	 1.049
DEV_1, 176931,	 -0.007,	 -0.015,	 0.983
DEV_1, 176941,	 0.033,	 0.017,	 1.002
DEV_1, 176951,	 0.039,	 0.001,	 1.029
DEV_1, 176961,	 0.028,	 -0.009,	 0.999
DEV_1, 176971,	 0.021,	 -0.035,	 1.034
DEV_1, 176981,	 0.015,	 -0.013,	 1.000
DEV_1, 176991,	 0.018,	 -0.030,	 1.012
DEV_1, 177001,	 0.026,	 0.014,	 1.010
DEV_1, 177011,	 0.020,	 -0.010,	 1.032
DEV_1, 177021,	 0.012,	 0.002,	 0.980
DEV_1, 177031,	 0.072,	 -0.002,	 1.026
DEV_1, 177041,	 0.043,	 -0.013,	 1.017
DEV_1, 177051,	 0.029,	 0.007,	 1.042
DEV_1, 177061,	 0.003,	 -0.029,	 1.040
DEV_1, 177071,	 0.023,	 0.004,	 0.975
DEV_1, 177081,	 0.044,	 -0.010,	 0.983
DEV_1, 177091,	 0.014,	 -0.005,	 1.004
DEV_1, 177101,	 0.019,	 -0.003,	 1.024
DEV_1, 177111,	 -0.024,	 -0.006,	 0.999
DEV_1, 177121,	 -0.000,	 0.001,	 0.952
DEV_1, 177131,	 0.057,	 0.021,	 1.007
DEV_1, 177141,	 -0.009,	 -0.028,	 1.055
DEV_1, 177151,	 -0.025,	 -0.022,	 0.953
DEV_1, 177161,	 0.062,	 0.024,	 0.977
DEV_1, 177171,	 0.020,	 -0.011,	 1.019
DEV_1, 177181,	 0.020,	 -0.004,	 1.011
DEV_1, 177191,	 0.032,	 -0.003,	 1.028
DEV_1, 177201,	 0.008,	 -0.020,	 1.004
DEV_1, 177211,	 0.025,	 -0.021,	 1.015
DEV_1, 177221,	 0.040,	 0.008,	 0.991
DEV_1, 177231,	 0.017,	 -0.006,	 0.985
DEV_1, 177241,	 0.038,	 -0.017,	 0.991
DEV_1, 177261,	 0.005,	 -0.020,	 0.998
DEV_1, 177271,	 0.044,	 -0.005,	 1.031
DEV_1, 177281,	 0.023,	 -0.006,	 1.041
DEV_1, 177291,	 0.030,	 -0.016,	 1.040
DEV_1, 177301,	 0.001,	 -0.023,	 1.009
DEV_1, 177311,	 0.053,	 0.017,	 0.989
DEV_1, 177321,	 0.050,	 -0.001,	 1.011
DEV_1, 177331,	 0.036,	 -0.018,	 1.016
DEV_1, 177341,	 0.027,	 -0.012,	 0.971
DEV_1, 177351,	 -0.007,	 -0.040,	 0.960
DEV_1, 177361,	 0.048,	 -0.013,	 0.995
DEV_1, 177371,	 0.040,	 0.006,	 1.035
DEV_1, 177381,	 -0.036,	 -0.041,	 1.003
DEV_1, 177391,	 0.034,	 0.040,	 0.936
DEV_1, 177401,	 0.045,	 -0.005,	 1.004
DEV_1, 177411,	 0.008,	 -0.010,	 1.006
DEV_1, 177421,	 0.052,	 0.038,	 1.004
DEV_1, 177431,	 0.009,	 -0.006,	 0.997
DEV_1, 177441,	 -0.008,	 0.005,	 0.947
DEV_1, 177451,	 0.034,	 -0.011,	 0.978
DEV_1, 177461,	 0.033,	 -0.006,	 1.027
DEV_1, 177471,	 -0.012,	 0.001,	 1.034
DEV_1, 177481,	 0.031,	 -0.000,	 1.000
DEV_1, 177491,	 0.004,	 -0.010,	 0.980
DEV_1, 177501,	 0.065,	 0.020,	 1.001
DEV_1, 177511,	 0.039,	 -0.014,	 1.019
DEV_1, 177521,	 0.024,	 0.008,	 1.020
DEV_1, 177531,	 0.022,	 0.030,	 1.000
DEV_1, 177541,	 0.020,	 -0.010,	 0.985
DEV_1, 177551,	 0.031,	 -0.023,	 0.981
DEV_1, 177561,	 0.035,	 -0.029,	 1.028
DEV_1, 177571,	 0.020,	 0.005,	 1.004
DEV_1, 177581,	 -0.008,	 -0.003,	 1.009
DEV_1, 177591,	 0.014,	 0.014,	 0.950
DEV_1, 177601,	 0.069,	 0.036,	 0.953
DEV_1, 177611,	 0.012,	 -0.019,	 1.015
DEV_1, 177621,	 0.021,	 0.013,	 0.987
DEV_1, 177631,	 0.029,	 0.006,	 1.004
DEV_1, 177641,	 0.007,	 -0.042,	 1.009
DEV_1, 177651,	 0.067,	 0.028,	 0.997
DEV_1, 177661,	 0.019,	 -0.045,	 1.063
DEV_1, 177671,	 0.010,	 -0.018,	 0.974
DEV_1, 177681,	 0.022,	 0.012,	 0.992
DEV_1, 177691,	 0.027,	 0.007,	 0.994
DEV_1, 177701,	 0.042,	 0.018,	 0.923
DEV_1, 177711,	 0.039,	 0.005,	 1.016
DEV_1, 177721,	 0.015,	 -0.014,	 0.980
DEV_1, 177731,	 -0.002,	 0.011,	 0.964
DEV_1, 177741,	 0.012,	 -0.006,	 0.966
DEV_1, 177751,	 0.046,	 -0.007,	 0.960
DEV_1, 177761,	 0.027,	 -0.002,	 0.992
DEV_1, 177771,	 0.026,	 -0.016,	 0.992
DEV_1, 177781,	 0.005,	 -0.004,	 1.017
DEV_1, 177791,	 0.045,	 0.002,	 0.990
DEV_1, 177801,	 0.056,	 0.034,	 0.969
DEV_1, 177811,	 0.021,	 -0.011,	 1.044
DEV_1, 177821,	 -0.020,	 -0.035,	 0.995
DEV_1, 177831,	 0.022,	 -0.007,	 1.017
DEV_1, 177841,	 0.038,	 -0.013,	 0.987
DEV_1, 177851,	 0.006,	 -0.003,	 1.036
DEV_1, 177861,	 0.033,	 0.007,	 0.999
DEV_1, 177871,	 -0.044,	 -0.034,	 0.981
DEV_1, 177881,	 0.056,	 0.024,	 0.983
DEV_1, 177891,	 0.033,	 0.012,	 1.021
DEV_1, 177901,	 -0.028,	 -0.020,	 1.021
DEV_1, 177911,	 0.018,	 0.043,	 0.954
DEV_1, 177921,	 -0.004,	 -0.033,	 1.017
DEV_1, 177931,	 0.032,	 -0.013,	 1.042
DEV_1, 177941,	 0.017,	 0.006,	 1.020
DEV_1, 177951,	 0.015,	 0.006,	 1.017
DEV_1, 177961,	 0.005,	 -0.054,	 1.062
DEV_1, 177971,	 -0.004,	 -0.002,	 1.017
